"VNetSubscriptionId","VNetSubscriptionName","VNetResourceGroup","VNetName","SubnetName","PrivateIP","VMName","VMSize","OSType","VMResourceGroup","VMSubscription","VMTags","VMLocation","WorkloadType","NICName"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerAU-AZE","sNET01-PRD-AVD-DWNAU-General-Session-Host-AZE","10.150.104.79","dwn-hsd-eucteam","Standard_D4ds_v5","Unknown","rg-prd-avd-secure-aze","5f6f109e-8077-4fce-a032-3d411e57b8f6","Application:AVD; Cost Centre:109101; Environment:PRD; NMW_OBJECT_TYPE:DESKTOP_IMAGE_VM; NMW_IMAGE_GUID:86d2b0a2-e075-4ea9-8482-431a431b2c8a; NMW_VM_FQDN:dwn-hsd-eucteam.downergroup.internal; NMW_VM_DOMAIN:downergroup.internal; NMW_VM_DESCRIPTION:EUC Master Image - Shared Desktop; NMW_OS_DESCRIPTION:Windows 10 EVD + Office ProPlus; NMW_IMAGE_VERSION:1.0.0; NMW_OS_BUILD:0; NMW_JOB_GUID:f36cf76b-4c5d-4fba-a667-2ecd9d1051a3; NMW_CREATED_DATE:08/10/2023 23:50:21; NMW_ASSOCIATED_IMAGE_ID:/subscriptions/5f6f109e-8077-4fce-a032-3d411e57b8f6/resourceGroups/rg-prd-avd-dwnau-aze/providers/Microsoft.Compute/galleries/acg_prd_avd_dwnau_aze_01/images/dwn-hsd-eucteam-86d2b0a2-e075-4ea9-8482-431a431b2c8a; NMW_IMAGE_UPDATED_DATE:07/04/2025 03:04:55; HostPool:DWN-SP-PRD-WS1-Hostpool-01; NMW_IMAGE_AUTO_ACTIVATION:False,1,False","australiaeast","Production","dwn-hsd-eucteam-nic"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerAU-AZE","sNET01-PRD-AVD-DWNAU-General-Session-Host-AZE","10.150.104.80","dwn-wp6-img01","Standard_D4ds_v5","Unknown","rg-prd-avd-secure-aze","5f6f109e-8077-4fce-a032-3d411e57b8f6","Application:AVD; Cost Centre:109101; Environment:PRD; NMW_OBJECT_TYPE:DESKTOP_IMAGE_VM; NMW_IMAGE_GUID:1b491108-68cd-472a-8f45-7e55c5e3870f; NMW_VM_FQDN:dwn-wp6-img01.downergroup.internal; NMW_VM_DOMAIN:downergroup.internal; NMW_VM_DESCRIPTION:WP6 Master Image Kronos; NMW_OS_DESCRIPTION:Windows 10 EVD + Office ProPlus; NMW_IMAGE_VERSION:1.0.0; NMW_OS_BUILD:0; NMW_JOB_GUID:62e56873-f832-4f85-a5e5-0dbc420e611e; NMW_CREATED_DATE:08/16/2023 01:10:50; NMW_ASSOCIATED_IMAGE_ID:/subscriptions/5f6f109e-8077-4fce-a032-3d411e57b8f6/resourceGroups/rg-prd-avd-dwnau-aze/providers/Microsoft.Compute/galleries/acg_prd_avd_dwnau_aze_01/images/dwn-wp6-img01-1b491108-68cd-472a-8f45-7e55c5e3870f; NMW_IMAGE_UPDATED_DATE:08/23/2025 12:08:21; NMW_IMAGE_AUTO_ACTIVATION:False,1,False; HostPool:DWN-SP-PRD-WS1-Hostpool-01","australiaeast","Production","dwn-wp6-img01-nic"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerNZ-AZE","sNET01-PRD-AVD-DNZ-General-Session-Host-AZE","10.150.112.109","auaze-avda-3e93","Standard_D4ds_v5","Unknown","RG-PRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","Application:AVD; Cost Centre:92006; Environment:PRD; Hostpool:DNZ-PRD-WS1-Hostpool-01; NMW_OBJECT_TYPE:SESSION_HOST; NMW_ARM_HOST_POOL:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Shared-AZE/DNZ-PRD-WS1-Hostpool-01; NMW_VM_FQDN:auaze-avda-3e93.works.co.nz; NMW_VM_DOMAIN:works.co.nz; NMW_VM_DESCRIPTION:; NMW_IMAGE_VERSION:28.0.0; NMW_OS_BUILD:0; NMW_JOB_GUID:c30a12f0-4496-49e3-8802-44483d0a90de; NMW_CREATED_DATE:08/27/2025 14:02:32; NMW_OS_DESCRIPTION:Windows 10 EVD; NMW_SOURCE_IMAGE_GUID:d0e9e609-23bd-4ee2-8cdf-36c725025051; NMW_IMAGE_UPDATED_DATE:08/23/2025 07:51:14; NMW_MONITORING_WORKSPACE_ID:7832f112-272f-4fa0-b0f1-54d8dbbde30e/rg-prd-avd-nerdio-aze/nmw-app-law-xi5oaodz3rrcs","australiaeast","Production","auaze-avda-3e93-nic"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerNZ-AZE","sNET01-PRD-AVD-DNZ-General-Session-Host-AZE","10.150.112.108","auaze-avda-67d4","Standard_D4ds_v5","Unknown","RG-PRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","Application:AVD; Cost Centre:92006; Environment:PRD; Hostpool:DNZ-PRD-WS1-Hostpool-01; NMW_OBJECT_TYPE:SESSION_HOST; NMW_ARM_HOST_POOL:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Shared-AZE/DNZ-PRD-WS1-Hostpool-01; NMW_VM_FQDN:auaze-avda-67d4.works.co.nz; NMW_VM_DOMAIN:works.co.nz; NMW_VM_DESCRIPTION:; NMW_IMAGE_VERSION:28.0.0; NMW_OS_BUILD:0; NMW_JOB_GUID:a07f8963-a14b-40cb-8f6d-31cf37611045; NMW_CREATED_DATE:08/27/2025 14:26:43; NMW_OS_DESCRIPTION:Windows 10 EVD; NMW_SOURCE_IMAGE_GUID:d0e9e609-23bd-4ee2-8cdf-36c725025051; NMW_IMAGE_UPDATED_DATE:08/23/2025 07:51:14; NMW_MONITORING_WORKSPACE_ID:7832f112-272f-4fa0-b0f1-54d8dbbde30e/rg-prd-avd-nerdio-aze/nmw-app-law-xi5oaodz3rrcs","australiaeast","Production","auaze-avda-67d4-nic"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerNZ-AZE","sNET01-PRD-AVD-DNZ-General-Session-Host-AZE","10.150.112.121","auaze-avda-a193","Standard_D4ds_v5","Unknown","RG-PRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","Application:AVD; Cost Centre:92006; Environment:PRD; Hostpool:DNZ-PRD-WS1-Hostpool-01; NMW_OBJECT_TYPE:SESSION_HOST; NMW_ARM_HOST_POOL:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Shared-AZE/DNZ-PRD-WS1-Hostpool-01; NMW_VM_FQDN:auaze-avda-a193.works.co.nz; NMW_VM_DOMAIN:works.co.nz; NMW_VM_DESCRIPTION:; NMW_IMAGE_VERSION:28.0.0; NMW_OS_BUILD:0; NMW_JOB_GUID:1d452621-4641-4818-aa3e-c05e355aa510; NMW_CREATED_DATE:08/27/2025 15:15:23; NMW_OS_DESCRIPTION:Windows 10 EVD; NMW_SOURCE_IMAGE_GUID:d0e9e609-23bd-4ee2-8cdf-36c725025051; NMW_IMAGE_UPDATED_DATE:08/23/2025 07:51:14; NMW_MONITORING_WORKSPACE_ID:7832f112-272f-4fa0-b0f1-54d8dbbde30e/rg-prd-avd-nerdio-aze/nmw-app-law-xi5oaodz3rrcs","australiaeast","Production","auaze-avda-a193-nic"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerNZ-AZE","sNET01-PRD-AVD-DNZ-General-Session-Host-AZE","10.150.112.119","auaze-avda-b5b5","Standard_D4ds_v5","Unknown","RG-PRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","Application:AVD; Cost Centre:92006; Environment:PRD; Hostpool:DNZ-PRD-WS1-Hostpool-01; NMW_OBJECT_TYPE:SESSION_HOST; NMW_ARM_HOST_POOL:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Shared-AZE/DNZ-PRD-WS1-Hostpool-01; NMW_VM_FQDN:auaze-avda-b5b5.works.co.nz; NMW_VM_DOMAIN:works.co.nz; NMW_VM_DESCRIPTION:; NMW_IMAGE_VERSION:28.0.0; NMW_OS_BUILD:0; NMW_JOB_GUID:4d837523-a19b-407c-8535-349c2b9cc55d; NMW_CREATED_DATE:08/27/2025 14:50:44; NMW_OS_DESCRIPTION:Windows 10 EVD; NMW_SOURCE_IMAGE_GUID:d0e9e609-23bd-4ee2-8cdf-36c725025051; NMW_IMAGE_UPDATED_DATE:08/23/2025 07:51:14; NMW_MONITORING_WORKSPACE_ID:7832f112-272f-4fa0-b0f1-54d8dbbde30e/rg-prd-avd-nerdio-aze/nmw-app-law-xi5oaodz3rrcs","australiaeast","Production","auaze-avda-b5b5-nic"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerNZ-AZE","sNET01-PRD-AVD-DNZ-General-Session-Host-AZE","10.150.112.46","auaze-avdb-9efc","Standard_D4ds_v5","Unknown","RG-PRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","Application:AVD; Cost Centre:92006; Environment:PRD; Hostpool:DNZ-PRD-WS1-Hostpool-02; NMW_OBJECT_TYPE:SESSION_HOST; NMW_ARM_HOST_POOL:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Shared-AZE/DNZ-PRD-WS1-Hostpool-02; NMW_VM_FQDN:auaze-avdb-9efc.works.co.nz; NMW_VM_DOMAIN:works.co.nz; NMW_VM_DESCRIPTION:; NMW_SOURCE_IMAGE_GUID:51832b76-52c9-432e-9293-963033269ec8; NMW_IMAGE_UPDATED_DATE:07/27/2025 05:20:48; NMW_IMAGE_VERSION:25.0.0; NMW_OS_BUILD:0; NMW_JOB_GUID:c6cc0c77-94cc-4e5b-9191-dee7b4f3b16d; NMW_CREATED_DATE:08/20/2025 00:50:47; NMW_OS_DESCRIPTION:Windows 10 EVD; NMW_MONITORING_WORKSPACE_ID:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Nerdio-AZE/nmw-app-law-xi5oaodz3rrcs","australiaeast","Production","auaze-avdb-9efc-nic"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerNZ-AZE","sNET01-PRD-AVD-DNZ-General-Session-Host-AZE","10.150.112.4","auaze-avdb-a673","Standard_D4ds_v5","Unknown","RG-PRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","Application:AVD; Cost Centre:92006; Environment:PRD; Hostpool:DNZ-PRD-WS1-Hostpool-02; NMW_OBJECT_TYPE:SESSION_HOST; NMW_ARM_HOST_POOL:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Shared-AZE/DNZ-PRD-WS1-Hostpool-02; NMW_VM_FQDN:auaze-avdb-a673.works.co.nz; NMW_VM_DOMAIN:works.co.nz; NMW_VM_DESCRIPTION:; NMW_IMAGE_VERSION:25.0.0; NMW_OS_BUILD:0; NMW_JOB_GUID:6feaa237-84f6-4f6c-9126-099af10de0ff; NMW_CREATED_DATE:08/18/2025 21:33:09; NMW_OS_DESCRIPTION:Windows 10 EVD; NMW_SOURCE_IMAGE_GUID:51832b76-52c9-432e-9293-963033269ec8; NMW_IMAGE_UPDATED_DATE:07/27/2025 05:20:48; NMW_MONITORING_WORKSPACE_ID:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Nerdio-AZE/nmw-app-law-xi5oaodz3rrcs","australiaeast","Production","auaze-avdb-a673-nic"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerNZ-AZE","sNET01-PRD-AVD-DNZ-General-Session-Host-AZE","10.150.112.126","auaze-avdb-bbd0","Standard_D4ds_v5","Unknown","RG-PRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","Application:AVD; Cost Centre:92006; Environment:PRD; Hostpool:DNZ-PRD-WS1-Hostpool-02; NMW_OBJECT_TYPE:SESSION_HOST; NMW_ARM_HOST_POOL:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Shared-AZE/DNZ-PRD-WS1-Hostpool-02; NMW_VM_FQDN:auaze-avdb-bbd0.works.co.nz; NMW_VM_DOMAIN:works.co.nz; NMW_VM_DESCRIPTION:; NMW_SOURCE_IMAGE_GUID:51832b76-52c9-432e-9293-963033269ec8; NMW_IMAGE_UPDATED_DATE:07/27/2025 05:20:48; NMW_IMAGE_VERSION:25.0.0; NMW_OS_BUILD:0; NMW_JOB_GUID:6a305b38-a61f-45c2-96fe-b6f1df67aa46; NMW_CREATED_DATE:08/19/2025 00:58:53; NMW_OS_DESCRIPTION:Windows 10 EVD; NMW_MONITORING_WORKSPACE_ID:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Nerdio-AZE/nmw-app-law-xi5oaodz3rrcs","australiaeast","Production","auaze-avdb-bbd0-nic"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerNZ-AZE","sNET01-PRD-AVD-DNZ-General-Session-Host-AZE","10.150.112.122","auaze-avdb-c219","Standard_D4ds_v5","Unknown","RG-PRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","Application:AVD; Cost Centre:92006; Environment:PRD; Hostpool:DNZ-PRD-WS1-Hostpool-02; NMW_OBJECT_TYPE:SESSION_HOST; NMW_ARM_HOST_POOL:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Shared-AZE/DNZ-PRD-WS1-Hostpool-02; NMW_VM_FQDN:auaze-avdb-c219.works.co.nz; NMW_VM_DOMAIN:works.co.nz; NMW_VM_DESCRIPTION:; NMW_IMAGE_VERSION:25.0.0; NMW_OS_BUILD:0; NMW_JOB_GUID:3f4a6e3c-6ed0-4056-b862-366dc602aa17; NMW_CREATED_DATE:08/18/2025 20:34:17; NMW_OS_DESCRIPTION:Windows 10 EVD; NMW_SOURCE_IMAGE_GUID:51832b76-52c9-432e-9293-963033269ec8; NMW_IMAGE_UPDATED_DATE:07/27/2025 05:20:48; NMW_MONITORING_WORKSPACE_ID:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Nerdio-AZE/nmw-app-law-xi5oaodz3rrcs","australiaeast","Production","auaze-avdb-c219-nic"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerNZ-AZE","sNET01-PRD-AVD-DNZ-General-Session-Host-AZE","10.150.112.10","auaze-avdc-0b65","Standard_D4ds_v5","Unknown","RG-PRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","Application:AVD; Cost Centre:92006; Environment:PRD; Hostpool:DNZ-PRD-WS1-Hostpool-03; NMW_OBJECT_TYPE:SESSION_HOST; NMW_ARM_HOST_POOL:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Shared-AZE/DNZ-PRD-WS1-Hostpool-03; NMW_VM_FQDN:auaze-avdc-0b65.works.co.nz; NMW_VM_DOMAIN:works.co.nz; NMW_VM_DESCRIPTION:; NMW_IMAGE_VERSION:22.0.0; NMW_OS_BUILD:0; NMW_JOB_GUID:5b162c51-100c-48a6-bd67-5106cc740882; NMW_CREATED_DATE:08/27/2025 14:02:33; NMW_OS_DESCRIPTION:Windows 10 EVD; NMW_SOURCE_IMAGE_GUID:8d227b9d-3b02-4f14-b2a2-2563675bb6f3; NMW_IMAGE_UPDATED_DATE:08/23/2025 07:52:22; NMW_MONITORING_WORKSPACE_ID:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Nerdio-AZE/nmw-app-law-xi5oaodz3rrcs","australiaeast","Production","auaze-avdc-0b65-nic-edc7"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerNZ-AZE","sNET01-PRD-AVD-DNZ-General-Session-Host-AZE","10.150.112.105","auaze-avdc-3cfc","Standard_D4ds_v5","Unknown","RG-PRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","Application:AVD; Cost Centre:92006; Environment:PRD; Hostpool:DNZ-PRD-WS1-Hostpool-03; NMW_OBJECT_TYPE:SESSION_HOST; NMW_ARM_HOST_POOL:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Shared-AZE/DNZ-PRD-WS1-Hostpool-03; NMW_VM_FQDN:auaze-avdc-3cfc.works.co.nz; NMW_VM_DOMAIN:works.co.nz; NMW_VM_DESCRIPTION:; NMW_IMAGE_VERSION:22.0.0; NMW_OS_BUILD:0; NMW_JOB_GUID:5a902103-19b5-44b5-b8fa-93be0959f82c; NMW_CREATED_DATE:08/27/2025 14:33:13; NMW_OS_DESCRIPTION:Windows 10 EVD; NMW_SOURCE_IMAGE_GUID:8d227b9d-3b02-4f14-b2a2-2563675bb6f3; NMW_IMAGE_UPDATED_DATE:08/23/2025 07:52:22; NMW_MONITORING_WORKSPACE_ID:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Nerdio-AZE/nmw-app-law-xi5oaodz3rrcs","australiaeast","Production","auaze-avdc-3cfc-nic"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerNZ-AZE","sNET01-PRD-AVD-DNZ-General-Session-Host-AZE","10.150.112.113","auaze-avdc-465b","Standard_D4ds_v5","Unknown","RG-PRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","Application:AVD; Cost Centre:92006; Environment:PRD; Hostpool:DNZ-PRD-WS1-Hostpool-03; NMW_OBJECT_TYPE:SESSION_HOST; NMW_ARM_HOST_POOL:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Shared-AZE/DNZ-PRD-WS1-Hostpool-03; NMW_VM_FQDN:auaze-avdc-465b.works.co.nz; NMW_VM_DOMAIN:works.co.nz; NMW_VM_DESCRIPTION:; NMW_IMAGE_VERSION:22.0.0; NMW_OS_BUILD:0; NMW_JOB_GUID:29b33f0c-07a3-49d3-8bd7-0a2acd75df53; NMW_CREATED_DATE:08/27/2025 14:54:12; NMW_OS_DESCRIPTION:Windows 10 EVD; NMW_SOURCE_IMAGE_GUID:8d227b9d-3b02-4f14-b2a2-2563675bb6f3; NMW_IMAGE_UPDATED_DATE:08/23/2025 07:52:22; NMW_MONITORING_WORKSPACE_ID:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Nerdio-AZE/nmw-app-law-xi5oaodz3rrcs","australiaeast","Production","auaze-avdc-465b-nic-7eb0"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerNZ-AZE","sNET01-PRD-AVD-DNZ-General-Session-Host-AZE","10.150.112.22","auaze-avdc-e0b9","Standard_D4ds_v5","Unknown","RG-PRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","Application:AVD; Cost Centre:92006; Environment:PRD; Hostpool:DNZ-PRD-WS1-Hostpool-03; NMW_OBJECT_TYPE:SESSION_HOST; NMW_ARM_HOST_POOL:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Shared-AZE/DNZ-PRD-WS1-Hostpool-03; NMW_VM_FQDN:auaze-avdc-e0b9.works.co.nz; NMW_VM_DOMAIN:works.co.nz; NMW_VM_DESCRIPTION:; NMW_IMAGE_VERSION:22.0.0; NMW_OS_BUILD:0; NMW_JOB_GUID:fcabb590-ac3c-42e9-aa2b-bd498a509e70; NMW_CREATED_DATE:08/27/2025 15:18:52; NMW_OS_DESCRIPTION:Windows 10 EVD; NMW_SOURCE_IMAGE_GUID:8d227b9d-3b02-4f14-b2a2-2563675bb6f3; NMW_IMAGE_UPDATED_DATE:08/23/2025 07:52:22; NMW_MONITORING_WORKSPACE_ID:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Nerdio-AZE/nmw-app-law-xi5oaodz3rrcs","australiaeast","Production","auaze-avdc-e0b9-nic"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerNZ-AZE","sNET01-PRD-AVD-DNZ-General-Session-Host-AZE","10.150.112.112","auaze-avde-3fe0","Standard_D4ds_v5","Unknown","RG-PRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","Application:AVD; Cost Centre:92006; Environment:PRD; Hostpool:DNZ-PRD-WS1-Hostpool-05; NMW_OBJECT_TYPE:SESSION_HOST; NMW_ARM_HOST_POOL:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Shared-AZE/DNZ-PRD-WS1-Hostpool-05; NMW_VM_FQDN:auaze-avde-3fe0.works.co.nz; NMW_VM_DOMAIN:works.co.nz; NMW_VM_DESCRIPTION:; NMW_IMAGE_VERSION:21.0.0; NMW_OS_BUILD:0; NMW_JOB_GUID:85ddf8ff-5728-4699-be19-3d62d26dd29f; NMW_CREATED_DATE:08/27/2025 14:03:03; NMW_OS_DESCRIPTION:Windows 10 EVD; NMW_SOURCE_IMAGE_GUID:66edc4a7-6098-4476-8def-86fceffd4e19; NMW_IMAGE_UPDATED_DATE:08/23/2025 07:52:07; NMW_MONITORING_WORKSPACE_ID:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Nerdio-AZE/nmw-app-law-xi5oaodz3rrcs","australiaeast","Production","auaze-avde-3fe0-nic"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerNZ-AZE","sNET01-PRD-AVD-DNZ-General-Session-Host-AZE","10.150.112.19","auaze-avde-af97","Standard_D4ds_v5","Unknown","RG-PRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","Application:AVD; Cost Centre:92006; Environment:PRD; Hostpool:DNZ-PRD-WS1-Hostpool-05; NMW_OBJECT_TYPE:SESSION_HOST; NMW_ARM_HOST_POOL:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Shared-AZE/DNZ-PRD-WS1-Hostpool-05; NMW_VM_FQDN:auaze-avde-af97.works.co.nz; NMW_VM_DOMAIN:works.co.nz; NMW_VM_DESCRIPTION:; NMW_IMAGE_VERSION:21.0.0; NMW_OS_BUILD:0; NMW_JOB_GUID:ba9ce398-f54a-45dd-baa3-9d391a3854fc; NMW_CREATED_DATE:08/27/2025 14:24:13; NMW_OS_DESCRIPTION:Windows 10 EVD; NMW_SOURCE_IMAGE_GUID:66edc4a7-6098-4476-8def-86fceffd4e19; NMW_IMAGE_UPDATED_DATE:08/23/2025 07:52:07; NMW_MONITORING_WORKSPACE_ID:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Nerdio-AZE/nmw-app-law-xi5oaodz3rrcs","australiaeast","Production","auaze-avde-af97-nic"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerNZ-AZE","sNET01-PRD-AVD-DNZ-General-Session-Host-AZE","10.150.112.120","auaze-avdf-4c00","Standard_D4ds_v5","Unknown","RG-PRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","Application:AVD; Cost Centre:92006; Environment:PRD; Hostpool:DNZ-PRD-WS1-Hostpool-06; NMW_OBJECT_TYPE:SESSION_HOST; NMW_ARM_HOST_POOL:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Shared-AZE/DNZ-PRD-WS1-Hostpool-06; NMW_VM_FQDN:auaze-avdf-4c00.works.co.nz; NMW_VM_DOMAIN:works.co.nz; NMW_VM_DESCRIPTION:; NMW_IMAGE_VERSION:22.0.0; NMW_OS_BUILD:0; NMW_JOB_GUID:87535e62-2802-4862-92d5-ec06e6ed6350; NMW_CREATED_DATE:08/27/2025 14:03:03; NMW_OS_DESCRIPTION:Windows 10 EVD + Office ProPlus; NMW_SOURCE_IMAGE_GUID:429a0807-6a32-4bec-9164-93a2e9c32a94; NMW_IMAGE_UPDATED_DATE:08/23/2025 07:53:02; NMW_MONITORING_WORKSPACE_ID:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Nerdio-AZE/nmw-app-law-xi5oaodz3rrcs","australiaeast","Production","auaze-avdf-4c00-nic"
"5f6f109e-8077-4fce-a032-3d411e57b8f6","GRP_AVDLandingZone_SUB","RG-PRD-AVD-Net-AZE","vNET01-PRD-AVD-LZ-DownerNZ-AZE","sNET01-PRD-AVD-DNZ-General-Session-Host-AZE","10.150.112.13","auaze-avdf-64f9","Standard_D4ds_v5","Unknown","RG-PRD-AVD-DNZ-AZE","5f6f109e-8077-4fce-a032-3d411e57b8f6","Application:AVD; Cost Centre:92006; Environment:PRD; Hostpool:DNZ-PRD-WS1-Hostpool-06; NMW_OBJECT_TYPE:SESSION_HOST; NMW_ARM_HOST_POOL:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Shared-AZE/DNZ-PRD-WS1-Hostpool-06; NMW_VM_FQDN:auaze-avdf-64f9.works.co.nz; NMW_VM_DOMAIN:works.co.nz; NMW_VM_DESCRIPTION:; NMW_IMAGE_VERSION:22.0.0; NMW_OS_BUILD:0; NMW_JOB_GUID:74546b97-aeb5-4793-b176-afe170c02c13; NMW_CREATED_DATE:08/27/2025 14:24:43; NMW_OS_DESCRIPTION:Windows 10 EVD + Office ProPlus; NMW_SOURCE_IMAGE_GUID:429a0807-6a32-4bec-9164-93a2e9c32a94; NMW_IMAGE_UPDATED_DATE:08/23/2025 07:53:02; NMW_MONITORING_WORKSPACE_ID:7832f112-272f-4fa0-b0f1-54d8dbbde30e/RG-PRD-AVD-Nerdio-AZE/nmw-app-law-xi5oaodz3rrcs","australiaeast","Production","auaze-avdf-64f9-nic"
